Customer_ID,Age,Gender,Item_Purchased,Category,Season,Review_Rating,Phase,User_Type
113,37,Male,Blouse,Clothing,Fall,5,train,warm
113,37,Male,Coat,Outerwear,Fall,5,train,warm
113,37,Male,Scarf,Accessories,Summer,5,train,warm
113,37,Male,Gloves,Outerwear,Spring,4,train,warm
113,37,Male,Skirt,Clothing,Spring,5,train,warm
113,37,Male,Sweater,Clothing,Spring,4,train,warm
113,37,Male,Sneakers,Footwear,Winter,4,train,warm
113,37,Male,Handbag,Accessories,Summer,3,train,warm
113,37,Male,Backpack,Accessories,Fall,4,train,warm
113,37,Male,Jewelry,Accessories,Spring,4,train,warm
113,37,Male,Hoodie,Clothing,Spring,5,train,warm
113,37,Male,Shoes,Footwear,Summer,4,train,warm
113,37,Male,Handbag,Accessories,Spring,4,train,warm
113,37,Male,Hat,Accessories,Summer,4,train,warm
113,37,Male,Sandals,Outerwear,Fall,4,train,warm
113,37,Male,Jacket,Clothing,Spring,5,train,warm
113,37,Male,Jewelry,Accessories,Fall,4,train,warm
113,37,Male,Jacket,Clothing,Fall,5,train,warm
113,37,Male,Coat,Outerwear,Summer,5,train,warm
113,37,Male,Dress,Clothing,Fall,4,train,warm
113,37,Male,Belt,Outerwear,Summer,3,train,warm
113,37,Male,Shorts,Outerwear,Fall,3,train,warm
114,44,Male,Sweater,Clothing,Summer,3,train,warm
114,44,Male,Blouse,Clothing,Spring,2,train,warm
114,44,Male,Sunglasses,Accessories,Spring,3,train,warm
114,44,Male,Belt,Outerwear,Summer,3,train,warm
114,44,Male,Hat,Accessories,Winter,3,train,warm
114,44,Male,T-shirt,Clothing,Summer,2,train,warm
114,44,Male,Belt,Outerwear,Spring,3,train,warm
114,44,Male,Shorts,Outerwear,Spring,2,train,warm
114,44,Male,Hoodie,Clothing,Winter,3,train,warm
114,44,Male,Shoes,Footwear,Summer,3,train,warm
114,44,Male,Coat,Outerwear,Summer,4,train,warm
114,44,Male,Shirt,Outerwear,Winter,3,train,warm
114,44,Male,Jacket,Clothing,Fall,2,train,warm
114,44,Male,Hat,Accessories,Fall,3,train,warm
114,44,Male,Handbag,Accessories,Fall,3,train,warm
114,44,Male,Pants,Clothing,Fall,4,train,warm
114,44,Male,Shoes,Footwear,Fall,3,train,warm
114,44,Male,Jewelry,Accessories,Summer,2,train,warm
114,44,Male,Coat,Outerwear,Fall,4,train,warm
114,44,Male,Jacket,Clothing,Spring,3,train,warm
114,44,Male,Hoodie,Clothing,Summer,3,train,warm
115,70,Male,Boots,Accessories,Fall,3,train,warm
115,70,Male,Coat,Outerwear,Summer,4,train,warm
115,70,Male,Jewelry,Accessories,Winter,4,train,warm
115,70,Male,Belt,Outerwear,Summer,3,train,warm
115,70,Male,Socks,Clothing,Spring,4,train,warm
115,70,Male,Dress,Clothing,Summer,3,train,warm
115,70,Male,Sweater,Clothing,Fall,4,train,warm
115,70,Male,Sandals,Outerwear,Spring,5,train,warm
115,70,Male,Jewelry,Accessories,Spring,4,train,warm
115,70,Male,Sweater,Clothing,Winter,4,train,warm
116,53,Male,Shorts,Outerwear,Summer,4,train,warm
116,53,Male,Jewelry,Accessories,Summer,4,train,warm
116,53,Male,Sandals,Outerwear,Summer,3,train,warm
116,53,Male,Hoodie,Clothing,Summer,4,train,warm
116,53,Male,Backpack,Accessories,Spring,4,train,warm
116,53,Male,Shoes,Footwear,Summer,4,train,warm
116,53,Male,Jewelry,Accessories,Fall,3,train,warm
116,53,Male,Boots,Accessories,Spring,4,train,warm
116,53,Male,Shorts,Outerwear,Fall,4,train,warm
116,53,Male,Sunglasses,Accessories,Fall,3,train,warm
116,53,Male,Scarf,Accessories,Fall,4,train,warm
116,53,Male,Handbag,Accessories,Spring,4,train,warm
116,53,Male,T-shirt,Clothing,Winter,4,train,warm
116,53,Male,Hat,Accessories,Winter,4,train,warm
116,53,Male,Sunglasses,Accessories,Spring,4,train,warm
116,53,Male,Blouse,Clothing,Spring,4,train,warm
116,53,Male,Jacket,Clothing,Spring,4,train,warm
116,53,Male,Sweater,Clothing,Summer,4,train,warm
116,53,Male,Boots,Accessories,Fall,4,train,warm
116,53,Male,Handbag,Accessories,Summer,4,train,warm
116,53,Male,Jacket,Clothing,Winter,5,train,warm
116,53,Male,Socks,Clothing,Summer,3,train,warm
116,53,Male,Hat,Accessories,Spring,3,train,warm
116,53,Male,Socks,Clothing,Winter,3,train,warm
116,53,Male,Jeans,Clothing,Spring,4,train,warm
116,53,Male,Gloves,Outerwear,Fall,4,train,warm
116,53,Male,Boots,Accessories,Fall,4,train,warm
116,53,Male,Boots,Accessories,Winter,4,train,warm
116,53,Male,Dress,Clothing,Fall,4,train,warm
116,53,Male,Socks,Clothing,Fall,3,train,warm
116,53,Male,Backpack,Accessories,Spring,5,train,warm
116,53,Male,Skirt,Clothing,Winter,4,train,warm
116,53,Male,Dress,Clothing,Fall,4,train,warm
116,53,Male,Belt,Outerwear,Summer,4,train,warm
116,53,Male,Hat,Accessories,Fall,4,train,warm
116,53,Male,Scarf,Accessories,Spring,4,train,warm
116,53,Male,Dress,Clothing,Winter,4,train,warm
116,53,Male,Scarf,Accessories,Fall,3,train,warm
116,53,Male,Sandals,Outerwear,Spring,3,train,warm
116,53,Male,Sneakers,Footwear,Fall,3,train,warm
116,53,Male,Shorts,Outerwear,Fall,5,train,warm
116,53,Male,Shoes,Footwear,Summer,4,train,warm
116,53,Male,Sunglasses,Accessories,Winter,4,train,warm
116,53,Male,Shirt,Outerwear,Winter,4,train,warm
116,53,Male,Blouse,Clothing,Spring,4,train,warm
116,53,Male,Hoodie,Clothing,Summer,3,train,warm
116,53,Male,Sweater,Clothing,Winter,4,train,warm
116,53,Male,Backpack,Accessories,Winter,4,train,warm
116,53,Male,Skirt,Clothing,Spring,4,train,warm
117,55,Male,Hat,Accessories,Fall,4,train,warm
117,55,Male,Skirt,Clothing,Winter,4,train,warm
117,55,Male,Sandals,Outerwear,Spring,4,train,warm
117,55,Male,Shoes,Footwear,Spring,4,train,warm
117,55,Male,Blouse,Clothing,Winter,3,train,warm
117,55,Male,Hat,Accessories,Winter,4,train,warm
117,55,Male,Boots,Accessories,Spring,3,train,warm
117,55,Male,Pants,Clothing,Fall,4,train,warm
117,55,Male,Sunglasses,Accessories,Winter,4,train,warm
117,55,Male,T-shirt,Clothing,Fall,3,train,warm
117,55,Male,Skirt,Clothing,Summer,4,train,warm
117,55,Male,Shoes,Footwear,Spring,3,train,warm
117,55,Male,Jewelry,Accessories,Fall,3,train,warm
118,50,Male,Scarf,Accessories,Winter,4,train,warm
118,50,Male,T-shirt,Clothing,Fall,4,train,warm
118,50,Male,Gloves,Outerwear,Summer,4,train,warm
118,50,Male,T-shirt,Clothing,Summer,4,train,warm
118,50,Male,T-shirt,Clothing,Spring,5,train,warm
118,50,Male,Sandals,Outerwear,Spring,5,train,warm
118,50,Male,Jeans,Clothing,Spring,4,train,warm
118,50,Male,Belt,Outerwear,Spring,5,train,warm
118,50,Male,Sneakers,Footwear,Fall,5,train,warm
118,50,Male,Jeans,Clothing,Spring,4,train,warm
118,50,Male,Dress,Clothing,Fall,4,train,warm
118,50,Male,Jeans,Clothing,Summer,4,train,warm
118,50,Male,Sandals,Outerwear,Summer,5,train,warm
118,50,Male,Backpack,Accessories,Summer,4,train,warm
118,50,Male,Coat,Outerwear,Spring,5,train,warm
118,50,Male,Sneakers,Footwear,Spring,4,train,warm
118,50,Male,Skirt,Clothing,Fall,5,train,warm
118,50,Male,Sandals,Outerwear,Winter,5,train,warm
118,50,Male,Sandals,Outerwear,Spring,4,train,warm
118,50,Male,Backpack,Accessories,Summer,4,train,warm
118,50,Male,Sweater,Clothing,Summer,5,train,warm
118,50,Male,Sandals,Outerwear,Summer,5,train,warm
118,50,Male,Boots,Accessories,Summer,4,train,warm
118,50,Male,Scarf,Accessories,Winter,5,train,warm
118,50,Male,Skirt,Clothing,Summer,5,train,warm
118,50,Male,T-shirt,Clothing,Spring,5,train,warm
118,50,Male,Sweater,Clothing,Winter,5,train,warm
118,50,Male,Socks,Clothing,Spring,3,train,warm
118,50,Male,Shoes,Footwear,Fall,5,train,warm
118,50,Male,Belt,Outerwear,Spring,4,train,warm
119,50,Male,Jewelry,Accessories,Spring,5,train,warm
119,50,Male,Sunglasses,Accessories,Spring,5,train,warm
119,50,Male,Boots,Accessories,Fall,4,train,warm
119,50,Male,Sneakers,Footwear,Summer,5,train,warm
119,50,Male,Coat,Outerwear,Fall,4,train,warm
119,50,Male,Gloves,Outerwear,Fall,5,train,warm
119,50,Male,T-shirt,Clothing,Spring,5,train,warm
119,50,Male,Pants,Clothing,Winter,4,train,warm
119,50,Male,Hat,Accessories,Spring,4,train,warm
119,50,Male,T-shirt,Clothing,Spring,4,train,warm
119,50,Male,Sweater,Clothing,Fall,5,train,warm
119,50,Male,Sweater,Clothing,Fall,5,train,warm
119,50,Male,Shorts,Outerwear,Spring,4,train,warm
119,50,Male,Sweater,Clothing,Summer,5,train,warm
119,50,Male,Scarf,Accessories,Spring,5,train,warm
119,50,Male,Belt,Outerwear,Winter,4,train,warm
119,50,Male,Shoes,Footwear,Winter,4,train,warm
119,50,Male,Jeans,Clothing,Spring,5,train,warm
119,50,Male,Boots,Accessories,Summer,5,train,warm
119,50,Male,Blouse,Clothing,Fall,5,train,warm
119,50,Male,Jeans,Clothing,Spring,5,train,warm
119,50,Male,Sneakers,Footwear,Spring,4,train,warm
119,50,Male,Shoes,Footwear,Spring,4,train,warm
119,50,Male,Sneakers,Footwear,Winter,5,train,warm
119,50,Male,Jewelry,Accessories,Spring,5,train,warm
119,50,Male,Socks,Clothing,Winter,5,train,warm
119,50,Male,Sweater,Clothing,Spring,4,train,warm
119,50,Male,Sunglasses,Accessories,Spring,5,train,warm
120,38,Female,Boots,Accessories,Winter,4,train,warm
120,38,Female,Blouse,Clothing,Summer,5,train,warm
120,38,Female,Sunglasses,Accessories,Winter,4,train,warm
120,38,Female,Hat,Accessories,Summer,4,train,warm
120,38,Female,Sandals,Outerwear,Summer,5,train,warm
120,38,Female,Jewelry,Accessories,Fall,4,train,warm
120,38,Female,Handbag,Accessories,Winter,4,train,warm
120,38,Female,Coat,Outerwear,Summer,4,train,warm
120,38,Female,Hoodie,Clothing,Spring,4,train,warm
120,38,Female,Blouse,Clothing,Fall,4,train,warm
120,38,Female,Skirt,Clothing,Winter,4,train,warm
120,38,Female,Boots,Accessories,Summer,4,train,warm
120,38,Female,Sneakers,Footwear,Summer,4,train,warm
120,38,Female,Shoes,Footwear,Spring,4,train,warm
120,38,Female,Dress,Clothing,Spring,4,train,warm
120,38,Female,Skirt,Clothing,Summer,4,train,warm
120,38,Female,Jeans,Clothing,Fall,4,train,warm
120,38,Female,Pants,Clothing,Winter,4,train,warm
120,38,Female,Shorts,Outerwear,Fall,4,train,warm
120,38,Female,Handbag,Accessories,Summer,4,train,warm
120,38,Female,Sweater,Clothing,Fall,4,train,warm
120,38,Female,Sunglasses,Accessories,Fall,4,train,warm
120,38,Female,Dress,Clothing,Spring,4,train,warm
120,38,Female,Pants,Clothing,Winter,4,train,warm
120,38,Female,Coat,Outerwear,Winter,5,train,warm
120,38,Female,Pants,Clothing,Fall,4,train,warm
120,38,Female,Shoes,Footwear,Winter,5,train,warm
120,38,Female,Handbag,Accessories,Winter,5,train,warm
120,38,Female,Shorts,Outerwear,Summer,4,train,warm
120,38,Female,Backpack,Accessories,Fall,3,train,warm
120,38,Female,Jewelry,Accessories,Summer,4,train,warm
120,38,Female,Jewelry,Accessories,Summer,4,train,warm
120,38,Female,Dress,Clothing,Winter,4,train,warm
120,38,Female,Sweater,Clothing,Winter,4,train,warm
120,38,Female,Socks,Clothing,Winter,4,train,warm
120,38,Female,Dress,Clothing,Summer,5,train,warm
120,38,Female,Jeans,Clothing,Spring,5,train,warm
120,38,Female,Sweater,Clothing,Winter,4,train,warm
120,38,Female,Socks,Clothing,Fall,4,train,warm
120,38,Female,Sneakers,Footwear,Fall,4,train,warm
120,38,Female,Jewelry,Accessories,Winter,3,train,warm
120,38,Female,Jewelry,Accessories,Winter,5,train,warm
120,38,Female,Blouse,Clothing,Winter,4,train,warm
120,38,Female,Shorts,Outerwear,Winter,4,train,warm
120,38,Female,Coat,Outerwear,Fall,4,train,warm
121,64,Female,Hat,Accessories,Summer,4,train,warm
121,64,Female,Blouse,Clothing,Spring,4,train,warm
121,64,Female,Pants,Clothing,Summer,4,train,warm
121,64,Female,Shorts,Outerwear,Fall,3,train,warm
121,64,Female,Gloves,Outerwear,Summer,4,train,warm
121,64,Female,Gloves,Outerwear,Spring,4,train,warm
121,64,Female,Hat,Accessories,Summer,4,train,warm
121,64,Female,Backpack,Accessories,Spring,5,train,warm
121,64,Female,Hoodie,Clothing,Spring,4,train,warm
121,64,Female,Shoes,Footwear,Winter,5,train,warm
121,64,Female,Handbag,Accessories,Fall,5,train,warm
121,64,Female,Hat,Accessories,Fall,4,train,warm
121,64,Female,Belt,Outerwear,Winter,3,train,warm
121,64,Female,Blouse,Clothing,Spring,4,train,warm
121,64,Female,Jewelry,Accessories,Fall,4,train,warm
121,64,Female,Blouse,Clothing,Winter,5,train,warm
121,64,Female,T-shirt,Clothing,Spring,3,train,warm
121,64,Female,Hoodie,Clothing,Summer,4,train,warm
121,64,Female,Sandals,Outerwear,Spring,4,train,warm
121,64,Female,Boots,Accessories,Spring,5,train,warm
121,64,Female,Hoodie,Clothing,Fall,3,train,warm
121,64,Female,Gloves,Outerwear,Fall,3,train,warm
121,64,Female,Gloves,Outerwear,Winter,4,train,warm
121,64,Female,Shoes,Footwear,Fall,4,train,warm
121,64,Female,Sunglasses,Accessories,Winter,4,train,warm
121,64,Female,Hoodie,Clothing,Spring,4,train,warm
121,64,Female,Sunglasses,Accessories,Fall,4,train,warm
121,64,Female,T-shirt,Clothing,Spring,4,train,warm
121,64,Female,Sandals,Outerwear,Winter,4,train,warm
121,64,Female,Belt,Outerwear,Summer,4,train,warm
121,64,Female,Handbag,Accessories,Fall,4,train,warm
121,64,Female,T-shirt,Clothing,Winter,4,train,warm
121,64,Female,Shirt,Outerwear,Winter,4,train,warm
122,19,Male,Jewelry,Accessories,Fall,4,train,warm
122,19,Male,Blouse,Clothing,Spring,4,train,warm
122,19,Male,Hat,Accessories,Fall,5,train,warm
122,19,Male,Shirt,Outerwear,Spring,4,train,warm
122,19,Male,Shorts,Outerwear,Winter,4,train,warm
122,19,Male,Handbag,Accessories,Winter,5,train,warm
122,19,Male,Jacket,Clothing,Winter,4,train,warm
122,19,Male,T-shirt,Clothing,Summer,3,train,warm
122,19,Male,Blouse,Clothing,Winter,4,train,warm
122,19,Male,Shirt,Outerwear,Spring,4,train,warm
122,19,Male,T-shirt,Clothing,Summer,4,train,warm
122,19,Male,Belt,Outerwear,Winter,4,train,warm
123,40,Male,Backpack,Accessories,Summer,4,train,warm
123,40,Male,Sunglasses,Accessories,Spring,5,train,warm
123,40,Male,Handbag,Accessories,Spring,4,train,warm
123,40,Male,Sweater,Clothing,Winter,5,train,warm
123,40,Male,Socks,Clothing,Summer,5,train,warm
123,40,Male,Socks,Clothing,Summer,5,train,warm
123,40,Male,Backpack,Accessories,Summer,5,train,warm
123,40,Male,Shorts,Outerwear,Summer,5,train,warm
123,40,Male,Hat,Accessories,Spring,4,train,warm
123,40,Male,Skirt,Clothing,Fall,5,train,warm
123,40,Male,Boots,Accessories,Winter,4,train,warm
123,40,Male,Shoes,Footwear,Summer,4,train,warm
123,40,Male,Shorts,Outerwear,Winter,5,train,warm
123,40,Male,Shirt,Outerwear,Summer,5,train,warm
123,40,Male,Boots,Accessories,Summer,5,train,warm
123,40,Male,Jeans,Clothing,Summer,5,train,warm
123,40,Male,Backpack,Accessories,Spring,5,train,warm
123,40,Male,Sunglasses,Accessories,Summer,5,train,warm
123,40,Male,Belt,Outerwear,Summer,5,train,warm
123,40,Male,Handbag,Accessories,Spring,5,train,warm
123,40,Male,Shirt,Outerwear,Fall,5,train,warm
123,40,Male,Jewelry,Accessories,Summer,5,train,warm
123,40,Male,Blouse,Clothing,Fall,5,train,warm
123,40,Male,Coat,Outerwear,Winter,4,train,warm
123,40,Male,Gloves,Outerwear,Winter,5,train,warm
123,40,Male,Jeans,Clothing,Spring,5,train,warm
123,40,Male,Coat,Outerwear,Spring,5,train,warm
123,40,Male,Socks,Clothing,Summer,5,train,warm
123,40,Male,Sunglasses,Accessories,Summer,5,train,warm
123,40,Male,Boots,Accessories,Fall,5,train,warm
123,40,Male,Coat,Outerwear,Winter,5,train,warm
123,40,Male,Jewelry,Accessories,Winter,5,train,warm
123,40,Male,Hat,Accessories,Summer,4,train,warm
123,40,Male,Belt,Outerwear,Fall,5,train,warm
123,40,Male,Hoodie,Clothing,Winter,5,train,warm
123,40,Male,Boots,Accessories,Spring,5,train,warm
123,40,Male,Sandals,Outerwear,Summer,5,train,warm
123,40,Male,Jacket,Clothing,Fall,5,train,warm
123,40,Male,Jeans,Clothing,Summer,5,train,warm
123,40,Male,Coat,Outerwear,Spring,5,train,warm
123,40,Male,Sweater,Clothing,Summer,5,train,warm
123,40,Male,Shoes,Footwear,Spring,4,train,warm
123,40,Male,Shorts,Outerwear,Spring,5,train,warm
123,40,Male,Jewelry,Accessories,Fall,4,train,warm
123,40,Male,Hat,Accessories,Spring,5,train,warm
124,57,Male,T-shirt,Clothing,Spring,3,train,warm
124,57,Male,Scarf,Accessories,Fall,3,train,warm
124,57,Male,Jewelry,Accessories,Winter,2,train,warm
124,57,Male,Pants,Clothing,Winter,4,train,warm
124,57,Male,Jewelry,Accessories,Fall,3,train,warm
124,57,Male,Sandals,Outerwear,Spring,3,train,warm
124,57,Male,Shorts,Outerwear,Spring,3,train,warm
124,57,Male,Pants,Clothing,Winter,3,train,warm
124,57,Male,Handbag,Accessories,Summer,4,train,warm
124,57,Male,T-shirt,Clothing,Fall,3,train,warm
124,57,Male,Sneakers,Footwear,Winter,3,train,warm
124,57,Male,Sunglasses,Accessories,Summer,4,train,warm
124,57,Male,T-shirt,Clothing,Winter,3,train,warm
124,57,Male,Hoodie,Clothing,Spring,3,train,warm
124,57,Male,Sweater,Clothing,Spring,3,train,warm
124,57,Male,Backpack,Accessories,Winter,3,train,warm
124,57,Male,Blouse,Clothing,Fall,3,train,warm
124,57,Male,Hoodie,Clothing,Summer,3,train,warm
124,57,Male,Belt,Outerwear,Spring,3,train,warm
124,57,Male,Shoes,Footwear,Summer,3,train,warm
124,57,Male,Blouse,Clothing,Fall,4,train,warm
124,57,Male,Sweater,Clothing,Fall,3,train,warm
124,57,Male,Skirt,Clothing,Spring,4,train,warm
124,57,Male,Backpack,Accessories,Winter,3,train,warm
124,57,Male,Shirt,Outerwear,Fall,2,train,warm
124,57,Male,Sneakers,Footwear,Fall,3,train,warm
124,57,Male,Sandals,Outerwear,Winter,3,train,warm
124,57,Male,Hat,Accessories,Winter,3,train,warm
124,57,Male,Hoodie,Clothing,Spring,3,train,warm
124,57,Male,Shoes,Footwear,Spring,3,train,warm
124,57,Male,Sweater,Clothing,Winter,3,train,warm
124,57,Male,Hat,Accessories,Winter,3,train,warm
124,57,Male,T-shirt,Clothing,Fall,4,train,warm
124,57,Male,Sunglasses,Accessories,Summer,2,train,warm
124,57,Male,Jacket,Clothing,Spring,3,train,warm
124,57,Male,Jewelry,Accessories,Summer,3,train,warm
124,57,Male,Backpack,Accessories,Fall,3,train,warm
124,57,Male,Shoes,Footwear,Spring,3,train,warm
124,57,Male,Shoes,Footwear,Summer,2,train,warm
124,57,Male,Blouse,Clothing,Fall,4,train,warm
124,57,Male,Hoodie,Clothing,Spring,3,train,warm
124,57,Male,T-shirt,Clothing,Fall,4,train,warm
124,57,Male,Jeans,Clothing,Summer,3,train,warm
124,57,Male,Socks,Clothing,Spring,4,train,warm
124,57,Male,Sunglasses,Accessories,Winter,4,train,warm
124,57,Male,Hoodie,Clothing,Summer,4,train,warm
124,57,Male,Socks,Clothing,Spring,4,train,warm
126,49,Female,Sneakers,Footwear,Summer,3,train,warm
126,49,Female,Coat,Outerwear,Spring,3,train,warm
126,49,Female,Sweater,Clothing,Spring,4,train,warm
126,49,Female,Shorts,Outerwear,Winter,4,train,warm
126,49,Female,Sandals,Outerwear,Spring,4,train,warm
126,49,Female,Jacket,Clothing,Spring,3,train,warm
126,49,Female,Dress,Clothing,Summer,4,train,warm
126,49,Female,Blouse,Clothing,Fall,3,train,warm
126,49,Female,Backpack,Accessories,Winter,4,train,warm
126,49,Female,Sandals,Outerwear,Summer,4,train,warm
126,49,Female,Sunglasses,Accessories,Fall,4,train,warm
126,49,Female,Coat,Outerwear,Spring,3,train,warm
126,49,Female,Shoes,Footwear,Summer,4,train,warm
126,49,Female,Skirt,Clothing,Spring,4,train,warm
126,49,Female,Belt,Outerwear,Summer,3,train,warm
126,49,Female,Blouse,Clothing,Spring,4,train,warm
126,49,Female,Jacket,Clothing,Spring,4,train,warm
126,49,Female,Sweater,Clothing,Summer,4,train,warm
126,49,Female,Handbag,Accessories,Winter,4,train,warm
126,49,Female,Sandals,Outerwear,Spring,3,train,warm
126,49,Female,Shorts,Outerwear,Spring,4,train,warm
126,49,Female,Dress,Clothing,Fall,3,train,warm
126,49,Female,Skirt,Clothing,Fall,3,train,warm
126,49,Female,Shoes,Footwear,Winter,3,train,warm
126,49,Female,Sweater,Clothing,Fall,3,train,warm
126,49,Female,Pants,Clothing,Spring,4,train,warm
126,49,Female,Blouse,Clothing,Fall,4,train,warm
126,49,Female,Jacket,Clothing,Winter,3,train,warm
126,49,Female,Shorts,Outerwear,Fall,3,train,warm
126,49,Female,Blouse,Clothing,Spring,3,train,warm
126,49,Female,Hat,Accessories,Fall,3,train,warm
126,49,Female,Gloves,Outerwear,Fall,4,train,warm
126,49,Female,Sandals,Outerwear,Summer,4,train,warm
126,49,Female,Belt,Outerwear,Fall,4,train,warm
126,49,Female,Shorts,Outerwear,Winter,4,train,warm
126,49,Female,Socks,Clothing,Spring,3,train,warm
126,49,Female,Shoes,Footwear,Spring,4,train,warm
126,49,Female,Hoodie,Clothing,Summer,4,train,warm
126,49,Female,Belt,Outerwear,Winter,4,train,warm
126,49,Female,Pants,Clothing,Spring,3,train,warm
126,49,Female,Hat,Accessories,Fall,4,train,warm
126,49,Female,Hat,Accessories,Summer,4,train,warm
126,49,Female,Boots,Accessories,Winter,4,train,warm
126,49,Female,Coat,Outerwear,Fall,5,train,warm
126,49,Female,Sunglasses,Accessories,Fall,4,train,warm
126,49,Female,Skirt,Clothing,Winter,2,train,warm
127,43,Male,Dress,Clothing,Summer,4,train,warm
127,43,Male,Shoes,Footwear,Summer,3,train,warm
127,43,Male,Shorts,Outerwear,Spring,4,train,warm
127,43,Male,Shorts,Outerwear,Winter,3,train,warm
127,43,Male,Sneakers,Footwear,Spring,4,train,warm
127,43,Male,Socks,Clothing,Fall,4,train,warm
127,43,Male,Jacket,Clothing,Fall,4,train,warm
127,43,Male,Handbag,Accessories,Fall,4,train,warm
127,43,Male,Belt,Outerwear,Fall,4,train,warm
127,43,Male,Jacket,Clothing,Winter,3,train,warm
127,43,Male,Coat,Outerwear,Winter,3,train,warm
127,43,Male,Boots,Accessories,Summer,5,train,warm
127,43,Male,Skirt,Clothing,Spring,3,train,warm
127,43,Male,Jeans,Clothing,Summer,4,train,warm
127,43,Male,Socks,Clothing,Spring,4,train,warm
127,43,Male,Dress,Clothing,Fall,4,train,warm
127,43,Male,Scarf,Accessories,Summer,3,train,warm
127,43,Male,Gloves,Outerwear,Summer,4,train,warm
127,43,Male,Sandals,Outerwear,Fall,4,train,warm
127,43,Male,Jeans,Clothing,Summer,4,train,warm
127,43,Male,Hoodie,Clothing,Spring,5,train,warm
127,43,Male,Backpack,Accessories,Winter,4,train,warm
127,43,Male,Hat,Accessories,Summer,5,train,warm
127,43,Male,Pants,Clothing,Fall,4,train,warm
127,43,Male,Sandals,Outerwear,Winter,5,train,warm
127,43,Male,Boots,Accessories,Summer,3,train,warm
127,43,Male,Scarf,Accessories,Fall,3,train,warm
127,43,Male,Blouse,Clothing,Fall,4,train,warm
127,43,Male,Jeans,Clothing,Fall,3,train,warm
127,43,Male,T-shirt,Clothing,Summer,4,train,warm
127,43,Male,Skirt,Clothing,Summer,4,train,warm
127,43,Male,Pants,Clothing,Summer,4,train,warm
127,43,Male,Jacket,Clothing,Summer,4,train,warm
127,43,Male,Hat,Accessories,Summer,5,train,warm
127,43,Male,Sweater,Clothing,Spring,4,train,warm
127,43,Male,Sweater,Clothing,Fall,4,train,warm
127,43,Male,Blouse,Clothing,Winter,4,train,warm
127,43,Male,Skirt,Clothing,Winter,5,train,warm
127,43,Male,Gloves,Outerwear,Summer,4,train,warm
127,43,Male,Coat,Outerwear,Winter,3,train,warm
127,43,Male,Dress,Clothing,Summer,5,train,warm
127,43,Male,Jewelry,Accessories,Winter,4,train,warm
127,43,Male,Sweater,Clothing,Summer,4,train,warm
127,43,Male,Hoodie,Clothing,Winter,4,train,warm
127,43,Male,Scarf,Accessories,Fall,3,train,warm
127,43,Male,Coat,Outerwear,Winter,4,train,warm
127,43,Male,Coat,Outerwear,Fall,5,train,warm
127,43,Male,Coat,Outerwear,Spring,4,train,warm
127,43,Male,Sweater,Clothing,Fall,3,train,warm
128,24,Male,Sunglasses,Accessories,Winter,4,train,warm
128,24,Male,Sweater,Clothing,Winter,5,train,warm
128,24,Male,Hoodie,Clothing,Spring,5,train,warm
128,24,Male,Shorts,Outerwear,Summer,5,train,warm
128,24,Male,Coat,Outerwear,Fall,4,train,warm
128,24,Male,Backpack,Accessories,Spring,4,train,warm
128,24,Male,Jacket,Clothing,Spring,5,train,warm
128,24,Male,Scarf,Accessories,Spring,5,train,warm
128,24,Male,Backpack,Accessories,Fall,5,train,warm
128,24,Male,Backpack,Accessories,Winter,5,train,warm
128,24,Male,T-shirt,Clothing,Spring,5,train,warm
128,24,Male,Shirt,Outerwear,Winter,4,train,warm
128,24,Male,Backpack,Accessories,Fall,5,train,warm
128,24,Male,Shoes,Footwear,Summer,5,train,warm
128,24,Male,Pants,Clothing,Summer,4,train,warm
128,24,Male,Hoodie,Clothing,Fall,5,train,warm
128,24,Male,Belt,Outerwear,Winter,5,train,warm
128,24,Male,Shirt,Outerwear,Summer,5,train,warm
128,24,Male,Jacket,Clothing,Summer,5,train,warm
128,24,Male,Jewelry,Accessories,Spring,5,train,warm
128,24,Male,Socks,Clothing,Spring,5,train,warm
128,24,Male,Jacket,Clothing,Summer,5,train,warm
128,24,Male,Sunglasses,Accessories,Winter,5,train,warm
128,24,Male,Gloves,Outerwear,Spring,5,train,warm
128,24,Male,Skirt,Clothing,Summer,4,train,warm
128,24,Male,Hoodie,Clothing,Winter,5,train,warm
128,24,Male,Sunglasses,Accessories,Spring,5,train,warm
129,20,Male,Jacket,Clothing,Winter,4,train,warm
129,20,Male,Sweater,Clothing,Spring,5,train,warm
129,20,Male,T-shirt,Clothing,Spring,3,train,warm
129,20,Male,Skirt,Clothing,Winter,4,train,warm
129,20,Male,Coat,Outerwear,Fall,4,train,warm
129,20,Male,Scarf,Accessories,Fall,4,train,warm
129,20,Male,Pants,Clothing,Winter,4,train,warm
129,20,Male,Scarf,Accessories,Spring,5,train,warm
129,20,Male,Jacket,Clothing,Winter,5,train,warm
129,20,Male,Jacket,Clothing,Winter,4,train,warm
129,20,Male,Jacket,Clothing,Fall,4,train,warm
129,20,Male,T-shirt,Clothing,Winter,5,train,warm
129,20,Male,Dress,Clothing,Spring,5,train,warm
129,20,Male,Backpack,Accessories,Summer,5,train,warm
129,20,Male,Dress,Clothing,Spring,5,train,warm
129,20,Male,Coat,Outerwear,Fall,5,train,warm
129,20,Male,Skirt,Clothing,Spring,4,train,warm
